req_freq_per_min,failed_login_count,unique_dest_ports,unique_usernames,bytes_transferred_kb,http_err_ratio,hour_of_day,label
3.0,1.0,1.0,1.0,33.831886119209585,0.00037039538848617176,17.0,1
3.0,1.0,2.0,1.0,9.762377818034972,0.02059589479689044,13.0,1
5.0,1.0,4.0,1.0,34.431079514035474,0.0033042170630887637,11.0,1
2.0,0.0,2.0,1.0,52.25712431607092,0.03904842177853122,16.0,1
6.0,1.0,4.0,1.0,59.762776714345755,0.14948518821654008,14.0,1
2.0,0.0,1.0,1.0,23.989556692219143,0.003551935343726724,19.0,1
5.0,0.0,1.0,1.0,5.749075209117192,0.2993425690486113,7.0,1
2.0,0.0,2.0,1.0,1.8107980480039685,0.07783899499193717,15.0,1
6.0,0.0,1.0,1.0,4.184609862259785,0.06632874432415285,17.0,1
3.0,1.0,2.0,1.0,68.36313638911943,0.001222560036738617,16.0,1
5.0,0.0,3.0,1.0,13.401534112710767,0.1128811907801041,12.0,1
2.0,0.0,1.0,1.0,39.61850183556848,0.006476912356403235,18.0,1
6.0,0.0,1.0,1.0,13.511421310148341,0.017428664350510877,11.0,1
6.0,0.0,1.0,1.0,22.624344288764263,0.22159325957111112,14.0,1
7.0,0.0,1.0,1.0,1.4887388365463727,0.045075661425438555,18.0,1
6.0,1.0,1.0,1.0,6.750040245788147,0.09497608683549709,18.0,1
6.0,0.0,2.0,1.0,12.463571767643142,0.0132079872361984,10.0,1
4.0,0.0,4.0,1.0,20.919185245398662,0.032439267297773335,18.0,1
4.0,0.0,1.0,1.0,4.763280328710261,0.19985985550522417,19.0,1
7.0,0.0,2.0,1.0,29.925258426827746,0.023195069951014714,15.0,1
5.0,0.0,1.0,1.0,10.06386497178045,0.08620586917831002,11.0,1
5.0,0.0,2.0,1.0,35.0130095943502,0.28794332155130553,7.0,1
8.0,0.0,1.0,1.0,3.0621298330390068,0.04710736675218712,14.0,1
4.0,0.0,3.0,1.0,23.773478177072523,0.28570170996460725,15.0,1
2.0,0.0,1.0,1.0,7.943782487161122,0.04917251969500565,11.0,1
3.0,0.0,3.0,1.0,32.73232381862189,0.0018003053782654087,19.0,1
4.0,0.0,3.0,1.0,11.288991214090233,0.011851292935351934,11.0,1
6.0,0.0,3.0,1.0,22.893379411346416,0.13596994342064334,12.0,1
9.0,1.0,2.0,1.0,55.45473098086246,0.007124852985352392,15.0,1
3.0,0.0,3.0,1.0,1.4168466451230421,0.08513479169066408,11.0,1
5.0,0.0,3.0,1.0,1.223580711188846,0.11135033248536905,8.0,1
3.0,0.0,1.0,1.0,30.417816952453776,0.07832704093010215,9.0,1
2.0,0.0,1.0,1.0,21.791385953985454,0.010238217082660494,17.0,1
4.0,0.0,4.0,1.0,7.933918592553558,0.2882743079935863,16.0,1
9.0,0.0,2.0,1.0,14.640058295181783,0.2087019443106928,9.0,1
4.0,0.0,1.0,1.0,1.8568069671766243,0.05380312783369846,15.0,1
5.0,0.0,2.0,1.0,5.274897287445664,0.06641531439628404,14.0,1
8.0,0.0,3.0,1.0,12.050195022957848,0.008510955070060444,19.0,1
8.0,0.0,2.0,1.0,36.92070188054963,0.00876818816734523,19.0,1
5.0,0.0,4.0,1.0,14.06573278358063,0.14021970519080296,12.0,1
3.0,1.0,2.0,1.0,18.65530607056869,0.0032498838088809183,11.0,1
9.0,0.0,1.0,1.0,42.39042493744092,0.3275232927976257,16.0,1
2.0,1.0,3.0,1.0,8.387068505529278,0.006939541505745321,8.0,1
8.0,0.0,1.0,1.0,25.12613191680485,0.022719639676793295,15.0,1
7.0,0.0,2.0,1.0,40.561866540610744,0.03493399897721082,16.0,1
6.0,0.0,3.0,1.0,5.528370681820072,0.18313132266790322,14.0,1
9.0,0.0,4.0,1.0,9.815986422548255,0.24591757694304375,11.0,1
3.0,0.0,2.0,1.0,79.05152918684165,0.02627449689364606,12.0,1
6.0,0.0,1.0,1.0,82.7496410196297,0.34434996668073276,15.0,1
7.0,0.0,1.0,1.0,6.052217859836881,1.818689928772725e-05,7.0,1
7.0,0.0,3.0,1.0,2.3751259657225616,0.0006525286679770109,19.0,1
5.0,0.0,2.0,1.0,7.319480473743436,0.028251856793152806,10.0,1
5.0,0.0,1.0,1.0,11.141053582418952,0.17774724259310123,11.0,1
1.0,1.0,3.0,1.0,12.632316508641772,0.1725195790643445,15.0,1
7.0,0.0,1.0,1.0,20.288953066528933,0.0788566576347819,18.0,1
4.0,0.0,4.0,1.0,46.95250031711271,0.06765846407697129,11.0,1
7.0,0.0,4.0,1.0,9.019942445995534,0.0033319842481634955,11.0,1
5.0,0.0,1.0,1.0,38.94033787056069,0.09629952053252445,18.0,1
5.0,0.0,2.0,1.0,2.9628199161020805,0.006955605148937492,18.0,1
3.0,0.0,2.0,1.0,1.8555343034580152,0.08316305185996194,9.0,1
5.0,0.0,1.0,1.0,15.0254090282718,0.34664994020967155,14.0,1
5.0,0.0,2.0,1.0,2.230322627635754,7.869872652575805e-05,13.0,1
4.0,0.0,3.0,1.0,10.967726316330994,0.04923355685273651,14.0,1
3.0,0.0,2.0,1.0,46.41748805144928,0.2975793482697876,10.0,1
3.0,1.0,2.0,1.0,6.527802310454192,0.12330333683908111,14.0,1
5.0,0.0,1.0,1.0,25.48186235007206,0.5829646692978523,16.0,1
10.0,0.0,1.0,1.0,8.201195961705835,0.024440520399736005,10.0,1
2.0,0.0,1.0,1.0,1.919204604334067,0.06710014915642659,7.0,1
5.0,1.0,5.0,1.0,17.26974581840396,0.07055898073134018,10.0,1
3.0,0.0,1.0,1.0,37.018445258454996,0.015265932553996837,11.0,1
4.0,0.0,1.0,1.0,11.534644253364345,0.11653648298022214,16.0,1
6.0,1.0,1.0,1.0,20.20975510273059,0.2254153247473102,14.0,1
3.0,0.0,2.0,1.0,47.05642194836315,0.018887277761482198,18.0,1
4.0,0.0,2.0,1.0,32.18388208130179,0.07109236122243372,16.0,1
4.0,0.0,1.0,1.0,5.310363952065162,0.009154184066682855,12.0,1
5.0,0.0,1.0,1.0,27.43891411248863,0.1757454050082037,17.0,1
8.0,1.0,1.0,1.0,14.938808322205167,0.002314704565534076,16.0,1
5.0,0.0,2.0,1.0,28.405806857746725,0.1279004912780479,11.0,1
6.0,0.0,2.0,1.0,14.644760073000398,0.08758700896549201,9.0,1
3.0,0.0,1.0,1.0,3.738357585679887,0.1987479438106698,10.0,1
4.0,0.0,3.0,1.0,17.87519006741014,0.009094163302328349,12.0,1
5.0,0.0,2.0,1.0,14.55075261514676,0.0017504375249585433,12.0,1
6.0,0.0,1.0,1.0,15.592975995524286,0.0017037960909354556,12.0,1
7.0,1.0,3.0,1.0,43.2231777989701,0.00262913133149562,8.0,1
5.0,0.0,1.0,1.0,46.04488391404103,0.01782274027708567,17.0,1
2.0,0.0,2.0,1.0,13.085777452032932,0.1421664804175168,18.0,1
6.0,0.0,1.0,1.0,13.166271644464919,0.00034239408261959144,14.0,1
4.0,0.0,3.0,1.0,15.479838891472006,0.3026497198018682,14.0,1
2.0,0.0,3.0,1.0,15.662277416404578,0.05313074490007176,12.0,1
4.0,0.0,3.0,1.0,61.070105777958375,0.10259331188751274,10.0,1
2.0,0.0,1.0,1.0,21.962212791497606,0.0013946197383140064,8.0,1
3.0,0.0,3.0,1.0,7.499566762410158,0.25348912091463305,12.0,1
4.0,0.0,3.0,1.0,16.16595444891717,0.21574444394691242,12.0,1
7.0,1.0,3.0,1.0,20.735529140899448,2.375489496031421e-05,16.0,1
5.0,0.0,2.0,1.0,21.420346803983062,0.004454661448086527,9.0,1
5.0,0.0,2.0,1.0,18.6017907961685,0.22676498422606992,8.0,1
7.0,0.0,1.0,1.0,4.913879112995883,0.04516922115933561,10.0,1
9.0,0.0,2.0,1.0,1.6834080820480413,0.08595226878318717,14.0,1
7.0,0.0,3.0,1.0,9.245053402551116,0.14567202940103952,11.0,1
6.0,0.0,2.0,1.0,12.155624844487331,0.0011839879989129802,9.0,1
6.0,2.0,2.0,1.0,2.275933038768285,0.06397668823018858,19.0,1
9.0,0.0,2.0,1.0,34.74445836486147,0.14943384925877753,19.0,1
2.0,0.0,2.0,1.0,9.434250839821582,0.10772368069434275,18.0,1
3.0,0.0,2.0,1.0,49.98293363417946,0.2615461729345757,11.0,1
9.0,0.0,1.0,1.0,4.3544159590680085,0.00038262883168171014,15.0,1
3.0,0.0,2.0,1.0,2.172400482230652,0.16305873107135982,17.0,1
8.0,0.0,4.0,1.0,14.167809262459594,0.07465856552714642,14.0,1
5.0,1.0,2.0,1.0,5.19293431583031,0.15611717064373068,18.0,1
4.0,1.0,2.0,1.0,56.41956857408805,0.0007133979409000838,16.0,1
9.0,0.0,2.0,1.0,1.207136918149877,0.2665409801130178,13.0,1
2.0,0.0,2.0,1.0,11.641655118841689,0.01899491550444113,10.0,1
5.0,0.0,1.0,1.0,53.27693212451733,0.07694736960372615,8.0,1
10.0,1.0,1.0,1.0,10.703749060783963,0.0006460015606624022,18.0,1
5.0,0.0,2.0,1.0,2.954666438075812,0.3915890014040348,15.0,1
4.0,0.0,4.0,1.0,8.21638303956847,0.01921331950119392,9.0,1
7.0,0.0,4.0,1.0,14.783517287084505,0.04338345137281099,12.0,1
3.0,0.0,2.0,1.0,5.095066050066383,0.1542749930913079,19.0,1
6.0,0.0,1.0,1.0,13.568237518582638,0.01589732782942072,13.0,1
3.0,1.0,2.0,1.0,37.19967402110663,0.06126502819474376,18.0,1
3.0,1.0,1.0,1.0,42.21129198283288,0.303940934371748,9.0,1
4.0,0.0,4.0,1.0,2.0103084603848362,0.3244122460055813,9.0,1
1.0,0.0,2.0,1.0,4.508587841671615,0.00015875407433818173,9.0,1
2.0,2.0,2.0,1.0,7.439677829766256,0.05944731539703484,9.0,1
4.0,0.0,1.0,1.0,19.07074068689278,0.08238774980457832,9.0,1
5.0,0.0,2.0,1.0,9.956852448710565,0.03353861041471643,13.0,1
8.0,0.0,1.0,1.0,38.163231436204576,0.03235311740223817,19.0,1
7.0,1.0,2.0,1.0,26.222991539601374,0.004304555369181363,11.0,1
7.0,0.0,1.0,1.0,3.1173467283623086,0.03664510133744186,10.0,1
2.0,0.0,1.0,1.0,20.592999107110952,0.015667784634482335,12.0,1
6.0,1.0,1.0,1.0,3.398490610719074,0.01332379380858251,14.0,1
8.0,0.0,1.0,1.0,6.888378809109144,0.2965004218278843,8.0,1
6.0,1.0,2.0,1.0,4.917150323604681,0.011927644003488095,18.0,1
4.0,0.0,2.0,1.0,4.800509902169564,0.03299722113725339,9.0,1
4.0,0.0,2.0,1.0,20.162865393229957,0.12484510491964201,8.0,1
4.0,0.0,3.0,1.0,17.58414610000268,0.2432833698301096,13.0,1
1.0,0.0,1.0,1.0,4.872378313217189,0.027573047853264684,18.0,1
6.0,0.0,3.0,1.0,93.45203558177579,0.006639130964372644,8.0,1
8.0,1.0,1.0,1.0,11.957979604916726,0.004945237437525913,11.0,1
7.0,0.0,1.0,1.0,3.0421900775581836,0.0754394673412936,17.0,1
7.0,1.0,2.0,1.0,3.5696038165734554,9.702660768627526e-05,16.0,1
6.0,0.0,1.0,1.0,18.53629111009696,0.001746854132914499,15.0,1
6.0,0.0,2.0,1.0,78.33086475203835,0.15141687086070857,14.0,1
4.0,0.0,1.0,1.0,17.970356827458662,0.08559662896418326,14.0,1
3.0,0.0,1.0,1.0,60.53486488263414,0.002241688152374981,9.0,1
6.0,0.0,4.0,1.0,12.744519069891872,0.022715911421179836,19.0,1
3.0,0.0,1.0,1.0,12.448386720987642,0.07661259271803599,19.0,1
10.0,0.0,1.0,1.0,14.863237986000598,0.09133753656980208,18.0,1
5.0,0.0,2.0,1.0,24.908552250940325,0.07290800157264282,7.0,1
6.0,0.0,4.0,1.0,10.1651684271708,0.0018508042484193046,8.0,1
6.0,0.0,1.0,1.0,40.885254983203986,0.03580026626592708,13.0,1
4.0,0.0,1.0,1.0,1.5943728265264192,0.002940103057812001,10.0,1
6.0,0.0,2.0,1.0,12.587950071520442,0.20322859789770498,19.0,1
5.0,0.0,2.0,1.0,15.307522458768373,0.06424238281054036,16.0,1
3.0,0.0,1.0,1.0,19.68055403362852,0.10548587890508948,11.0,1
2.0,0.0,1.0,1.0,7.461264360036164,0.16837457984694496,19.0,1
3.0,0.0,5.0,1.0,12.154151179762584,0.0004278633731772885,7.0,1
2.0,0.0,1.0,1.0,14.253824169914811,0.031609329946528826,17.0,1
8.0,1.0,1.0,1.0,24.225290435047917,0.09318069813695264,8.0,1
7.0,0.0,1.0,1.0,30.70410858370348,0.013429191291381594,15.0,1
4.0,0.0,2.0,1.0,27.775038727265766,0.06709558462946472,12.0,1
3.0,0.0,1.0,1.0,9.358337783992617,0.07440283200347117,13.0,1
3.0,2.0,3.0,1.0,151.13087253207888,0.0224261825862524,19.0,1
6.0,0.0,2.0,1.0,38.76522833401645,0.02228293463368529,11.0,1
5.0,0.0,2.0,1.0,7.022733572275756,0.01036038695681074,15.0,1
1.0,0.0,3.0,1.0,5.3408889164082165,0.001156656976669734,16.0,1
8.0,0.0,2.0,1.0,8.538172585257472,0.07020658216854161,11.0,1
9.0,0.0,1.0,1.0,13.042189678350848,0.003810038295447114,12.0,1
4.0,0.0,2.0,1.0,39.04926848925074,0.08224230920005832,16.0,1
7.0,0.0,3.0,1.0,31.134220977416085,0.03675218790648744,15.0,1
3.0,0.0,1.0,1.0,39.10924348862534,9.046511349637881e-05,11.0,1
7.0,0.0,1.0,1.0,7.347906488605127,0.0031384684595553536,10.0,1
5.0,0.0,1.0,1.0,19.001519216430868,0.0343865137489233,18.0,1
6.0,0.0,1.0,1.0,7.660537318429323,0.0004240938125459956,11.0,1
8.0,1.0,1.0,1.0,3.3087369184536946,0.003979306846393503,17.0,1
2.0,0.0,2.0,1.0,24.052780635215868,0.13060064287950818,19.0,1
4.0,1.0,2.0,1.0,4.086290059470982,0.12470326208780388,11.0,1
9.0,0.0,3.0,1.0,23.03420735765655,0.05357665508445042,11.0,1
4.0,1.0,4.0,1.0,21.880454040132186,0.008453027840074083,7.0,1
4.0,0.0,2.0,1.0,34.24079329422211,0.0065799210405978305,11.0,1
3.0,0.0,1.0,1.0,4.006102442581868,0.1656347619177284,11.0,1
4.0,0.0,4.0,1.0,31.601460858863412,0.3480741585488155,7.0,1
4.0,0.0,3.0,1.0,145.62891749292905,9.714394812389715e-06,19.0,1
6.0,0.0,1.0,1.0,39.081878069275334,0.3119163173898424,10.0,1
7.0,0.0,1.0,1.0,28.871381260531265,0.0958160173045395,14.0,1
3.0,0.0,3.0,1.0,22.703974365539082,0.037161642301055176,10.0,1
6.0,0.0,1.0,1.0,11.956068551535527,0.16542219295447338,13.0,1
8.0,0.0,4.0,1.0,27.22375023215369,0.0008065101023272556,12.0,1
7.0,0.0,1.0,1.0,26.75999352518194,0.1676908824566481,11.0,1
3.0,0.0,2.0,1.0,20.96619814169751,0.21056542287408633,15.0,1
4.0,0.0,2.0,1.0,32.82001633101731,0.18104575399422776,19.0,1
6.0,1.0,2.0,1.0,12.911840939271261,0.009372177760680785,14.0,1
8.0,0.0,2.0,1.0,3.585158444293491,0.056248908930064984,11.0,1
3.0,0.0,2.0,1.0,17.377279853494173,0.0007164084054806872,16.0,1
4.0,1.0,1.0,1.0,7.15888008519113,0.20533524376322995,13.0,1
3.0,0.0,3.0,1.0,10.704232859351363,0.00510033501089047,17.0,1
8.0,0.0,4.0,1.0,1.3513665444929526,0.11309667061814484,15.0,1
1.0,1.0,1.0,1.0,10.650938179248499,0.00748311692641664,13.0,1
3.0,0.0,1.0,1.0,34.08882127217687,0.14221677634822613,9.0,1
7.0,0.0,2.0,1.0,16.649291207572514,0.06085574313354643,16.0,1
5.0,1.0,2.0,1.0,1.1969773640797503,0.05409062795031175,17.0,1
9.0,1.0,2.0,1.0,13.691672741049926,0.0024992942103823734,11.0,1
5.0,0.0,4.0,1.0,7.890739521806076,0.006585546673788158,18.0,1
4.0,0.0,1.0,1.0,13.984544959430036,0.0033962144365003487,15.0,1
5.0,0.0,1.0,1.0,11.373551444030957,0.011900561978348765,15.0,1
7.0,0.0,2.0,1.0,54.758840514924074,0.007015705076321168,14.0,1
3.0,0.0,1.0,1.0,1.8409820038606044,0.002775691477172519,19.0,1
6.0,0.0,3.0,1.0,24.01420305577143,0.015461910003798447,12.0,1
7.0,1.0,1.0,1.0,39.079749752777346,0.012453843090867197,13.0,1
4.0,1.0,3.0,1.0,65.00038694496055,0.032903153338586046,13.0,1
4.0,0.0,2.0,1.0,4.911448700756175,0.027078988291669232,17.0,1
4.0,0.0,3.0,1.0,16.15605238786675,0.20982372029661944,7.0,1
3.0,0.0,2.0,1.0,1.891362912585107,0.15075456613845484,14.0,1
4.0,0.0,1.0,1.0,14.830311225701823,0.005302888893105175,12.0,1
2.0,0.0,3.0,1.0,3.681101212373101,0.12210268479029074,13.0,1
7.0,0.0,1.0,1.0,37.390426731253115,0.16742911061588017,16.0,1
6.0,0.0,2.0,1.0,3.417832304364956,0.03895742115036707,16.0,1
7.0,1.0,2.0,1.0,15.401668941053703,0.12254436983277116,17.0,1
5.0,0.0,3.0,1.0,15.725105265157888,0.0707474547405951,8.0,1
4.0,0.0,1.0,1.0,72.26291625375357,0.11007256560267696,13.0,1
5.0,0.0,3.0,1.0,22.283098084177404,0.00021303008941422156,14.0,1
4.0,0.0,1.0,1.0,7.789061704938404,0.0007285028150138363,18.0,1
7.0,1.0,1.0,1.0,6.509782455078539,0.12315211496182851,11.0,1
5.0,0.0,2.0,1.0,3.7450107018378045,0.07139944506850325,7.0,1
6.0,0.0,1.0,1.0,29.253976133234787,0.04796830135500618,12.0,1
5.0,0.0,3.0,1.0,24.47253583140808,0.003188421339705181,19.0,1
2.0,0.0,3.0,1.0,19.82587062589018,0.1524477126061453,9.0,1
4.0,2.0,2.0,1.0,1.8339567873327518,0.0016369520021300367,11.0,1
4.0,0.0,1.0,1.0,29.779466313976194,0.00827995416690328,15.0,1
6.0,0.0,1.0,1.0,21.538166231342487,0.1178666760811438,13.0,1
11.0,0.0,1.0,1.0,67.42308197173847,0.012631890733412266,14.0,1
6.0,0.0,3.0,1.0,18.69594448826791,0.022666421460570286,12.0,1
8.0,0.0,1.0,1.0,8.246730428220078,0.06319104093124964,15.0,1
5.0,0.0,3.0,1.0,10.609826335741866,0.27175864933583765,9.0,1
3.0,0.0,2.0,1.0,4.867828980811662,0.07486985188100731,7.0,1
5.0,1.0,2.0,1.0,26.668560184582798,0.08737509979622214,16.0,1
1.0,0.0,4.0,1.0,25.600974232700086,0.004468407886194633,19.0,1
8.0,0.0,2.0,1.0,5.479128018681278,0.013001778488842089,18.0,1
6.0,1.0,3.0,1.0,4.451131551826737,0.003311041278577025,18.0,1
4.0,0.0,1.0,1.0,2.602627784826825,0.003486788085492555,18.0,1
7.0,0.0,3.0,1.0,49.60285725011269,0.006050560985812644,17.0,1
1.0,0.0,1.0,1.0,6.307190592040713,0.18886998624956547,10.0,1
7.0,0.0,1.0,1.0,9.436875993963717,0.07859612300336219,14.0,1
3.0,0.0,4.0,1.0,7.584100373222586,0.060056523334971884,12.0,1
9.0,0.0,2.0,1.0,11.675901692576952,0.020254858383944977,13.0,1
4.0,0.0,1.0,1.0,26.038682198644867,0.0016406889780411122,19.0,1
2.0,0.0,2.0,1.0,41.896263100586054,0.03602756931853311,15.0,1
4.0,0.0,1.0,1.0,5.032503560745996,4.3190935668351477e-10,8.0,1
6.0,0.0,2.0,1.0,24.193527054001937,0.2619246982293335,13.0,1
2.0,0.0,3.0,1.0,9.694649251787464,0.008885066242960987,18.0,1
1.0,0.0,1.0,1.0,79.77470061794233,0.041580241500022055,10.0,1
7.0,0.0,2.0,1.0,8.102641532105709,0.019334024350891172,13.0,1
7.0,0.0,2.0,1.0,1.1443790008043462,0.028370012983529747,14.0,1
6.0,0.0,2.0,1.0,15.498535869157266,0.13957463913047383,18.0,1
8.0,0.0,2.0,1.0,4.267587974868764,0.0015512902774235686,8.0,1
7.0,1.0,2.0,1.0,1.910293651607144,0.1284323129417663,19.0,1
5.0,0.0,3.0,1.0,24.964403114844245,0.06143245218797564,13.0,1
6.0,0.0,1.0,1.0,27.35472477641823,0.21709589016226002,14.0,1
6.0,0.0,1.0,1.0,13.349628934129216,0.06294856896705087,18.0,1
7.0,0.0,2.0,1.0,23.594971625427974,0.1864084369525764,7.0,1
6.0,0.0,4.0,1.0,16.454176170126985,0.004169299573518719,17.0,1
3.0,1.0,1.0,1.0,20.87429742145712,0.14083404586300458,16.0,1
3.0,1.0,1.0,1.0,19.1616885768955,0.024755820477785576,11.0,1
1.0,0.0,1.0,1.0,22.921675604167632,0.08449210232529587,15.0,1
5.0,0.0,2.0,1.0,5.453639374026413,0.08128320750087896,8.0,1
3.0,0.0,2.0,1.0,7.258811183377544,0.044038320812029595,12.0,1
9.0,0.0,2.0,1.0,12.595053859348202,4.98544331408238e-07,8.0,1
8.0,0.0,3.0,1.0,12.816433657355727,0.009532137336917901,9.0,1
4.0,1.0,3.0,1.0,30.780873475365635,0.2670301520407393,17.0,1
2.0,1.0,3.0,1.0,10.158138896239901,0.0013640038228242427,12.0,1
3.0,1.0,2.0,1.0,4.546803435808855,0.08062104644322757,11.0,1
2.0,0.0,1.0,1.0,6.792772251002307,0.01348109709216547,10.0,1
4.0,0.0,3.0,1.0,5.834642628078277,0.15704031965348078,13.0,1
4.0,0.0,2.0,1.0,27.310010351592076,0.0009086523721812569,9.0,1
5.0,0.0,4.0,1.0,13.710385202757479,0.0033524934747539924,19.0,1
8.0,0.0,2.0,1.0,25.663274745467938,0.011866605883711292,16.0,1
6.0,0.0,2.0,1.0,11.764610652056707,0.04167888505624682,13.0,1
3.0,0.0,3.0,1.0,45.09748367295025,0.11718318650223389,18.0,1
5.0,0.0,1.0,1.0,83.1125285434235,0.007514439400391685,15.0,1
6.0,0.0,1.0,1.0,23.163709840234212,0.21126484436077086,8.0,1
3.0,1.0,1.0,1.0,40.874461731050275,0.039806850392912346,11.0,1
8.0,0.0,3.0,1.0,15.182818717167908,0.00021896070073207038,7.0,1
8.0,0.0,3.0,1.0,55.551034622950155,0.07096791989253834,13.0,1
5.0,0.0,1.0,1.0,36.62665858089751,0.0036899499091853634,8.0,1
4.0,0.0,2.0,1.0,97.02022667833779,0.006664236340510534,17.0,1
2.0,0.0,1.0,1.0,20.515175145411742,0.13408932550459723,11.0,1
6.0,0.0,1.0,1.0,31.210569832445287,0.3815088307184025,7.0,1
5.0,0.0,1.0,1.0,16.65566791482659,0.22058034132710416,17.0,1
6.0,0.0,1.0,1.0,6.998335017201902,0.0257092398708074,7.0,1
7.0,1.0,2.0,1.0,9.762509091294126,0.02324362387806024,10.0,1
3.0,1.0,2.0,1.0,45.8873453709145,0.13393316700870322,13.0,1
9.0,0.0,1.0,1.0,2.1514794608368444,0.12671863834891373,13.0,1
2.0,0.0,5.0,1.0,18.90428254796627,0.04497062457804199,14.0,1
0.0,1.0,3.0,1.0,10.319723241827113,0.03669434782266921,18.0,1
6.0,0.0,1.0,1.0,10.77777798935357,0.02411251738135982,19.0,1
4.0,0.0,2.0,1.0,44.18202889770006,0.0635333384339616,15.0,1
6.0,1.0,2.0,1.0,39.458655681004835,0.30347825510920096,10.0,1
4.0,0.0,1.0,1.0,19.26801701075473,0.37374460066409365,8.0,1
5.0,1.0,1.0,1.0,7.374343619987326,0.0031129043929736104,16.0,1
2.0,0.0,1.0,1.0,13.904532503509234,0.005272149706240365,18.0,1
5.0,0.0,2.0,1.0,11.4948872912828,0.003963827761820678,18.0,1
4.0,1.0,1.0,1.0,9.727293277520271,0.20913301450316166,19.0,1
3.0,0.0,3.0,1.0,3.1692080526512147,0.049121421074269526,19.0,1
5.0,0.0,2.0,1.0,16.666422484220423,0.0004835772923821022,16.0,1
3.0,0.0,1.0,1.0,8.185890236667795,0.05346320289973737,9.0,1
3.0,0.0,1.0,1.0,22.623775839762324,0.13546854498483105,15.0,1
4.0,0.0,2.0,1.0,8.689849658340407,0.023528758267670116,17.0,1
8.0,0.0,2.0,1.0,12.283244406004806,0.16590503869013015,19.0,1
5.0,0.0,1.0,1.0,2.0756198110902964,0.0340224284341717,14.0,1
4.0,0.0,1.0,1.0,98.95882344845866,0.08375053358115225,12.0,1
4.0,0.0,2.0,1.0,15.169699439360972,0.03411404837420747,17.0,1
4.0,0.0,3.0,1.0,1.4907231769634732,0.14288961049296506,19.0,1
4.0,1.0,1.0,1.0,16.58415439526891,0.0013086369302090417,9.0,1
7.0,0.0,1.0,1.0,41.8589522882461,0.0058995035639452745,16.0,1
8.0,0.0,3.0,1.0,30.616684569246953,0.06744127540480799,14.0,1
7.0,0.0,2.0,1.0,25.139993221397575,7.069551497502764e-05,19.0,1
3.0,1.0,1.0,1.0,4.0040117750345345,0.012100565309724127,8.0,1
6.0,0.0,4.0,1.0,22.44352124770302,0.01789030905160591,17.0,1
6.0,0.0,1.0,1.0,30.07420193983669,0.05069750213448408,10.0,1
4.0,0.0,2.0,1.0,17.992233689350837,0.0036496232403447778,10.0,1
6.0,0.0,2.0,1.0,45.65166878711126,0.008731034019172424,15.0,1
9.0,0.0,1.0,1.0,7.4866384769125975,0.020481980069283433,14.0,1
6.0,0.0,2.0,1.0,6.545256166329971,0.08853822686049997,13.0,1
4.0,0.0,3.0,1.0,41.738332781808836,1.5734359781426086e-05,10.0,1
6.0,0.0,1.0,1.0,20.637835972479436,0.10858494003723348,13.0,1
7.0,1.0,1.0,1.0,1.028965375121823,0.2214221192979183,7.0,1
4.0,1.0,1.0,1.0,9.71224218908932,0.01112480886669187,17.0,1
3.0,0.0,4.0,1.0,40.01829101829445,0.04172855915211938,14.0,1
4.0,0.0,2.0,1.0,1.5539925713492089,0.001410144550963601,14.0,1
5.0,0.0,4.0,1.0,1.0650642845847482,0.03450247518324315,15.0,1
3.0,0.0,2.0,1.0,7.605092258042485,0.3212050673078193,15.0,1
5.0,0.0,3.0,1.0,50.06816826138325,0.003520651820852429,7.0,1
3.0,1.0,5.0,1.0,47.349423148234166,0.11322397609016616,16.0,1
5.0,0.0,2.0,1.0,15.627864322658336,0.34816482859175285,13.0,1
5.0,0.0,1.0,1.0,17.114534757722993,0.001964803098970104,7.0,1
5.0,0.0,2.0,1.0,9.069581970144228,0.11330443435225651,12.0,1
6.0,0.0,1.0,1.0,6.587312656091913,0.12912832081159326,11.0,1
6.0,0.0,1.0,1.0,34.77198770982502,0.0005960906219730559,17.0,1
6.0,0.0,1.0,1.0,3.2475875959938243,0.006822617163622173,8.0,1
5.0,0.0,3.0,1.0,14.36340907901269,0.09917138224290376,19.0,1
7.0,0.0,2.0,1.0,21.12415887050213,0.009838042689784296,9.0,1
3.0,0.0,3.0,1.0,3.189162217391111,0.016716110790989055,14.0,1
5.0,0.0,1.0,1.0,15.663019176223361,0.026698403721325932,8.0,1
7.0,1.0,4.0,1.0,18.23232438091773,0.07901272415830493,17.0,1
2.0,1.0,1.0,1.0,28.134405199896996,0.006208284603465858,10.0,1
8.0,0.0,2.0,1.0,6.35330306555839,0.011120485622708051,9.0,1
4.0,0.0,2.0,1.0,7.943758999159449,0.004150145276914468,18.0,1
2.0,1.0,2.0,1.0,17.857141548392647,0.3251708483177941,13.0,1
5.0,0.0,1.0,1.0,82.64011200360873,0.11244301423655922,14.0,1
5.0,0.0,1.0,1.0,5.90505289109613,0.2051187906849884,10.0,1
4.0,0.0,1.0,1.0,86.23703891274145,0.0007051434982707242,12.0,1
6.0,0.0,3.0,1.0,26.059237079249115,0.00429103062125435,9.0,1
8.0,0.0,3.0,1.0,35.98343511153359,0.13846414863819803,13.0,1
4.0,0.0,1.0,1.0,2.8783309284515792,0.008000523543159284,14.0,1
3.0,1.0,1.0,1.0,8.14550783859196,0.38452332361154545,13.0,1
